"Run ID","Flow","predictive_accuracy","Hyperparameters"
"3896308","mlr.classif.svm(6)","0.9824","cost:0150636252203462,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3897404","mlr.classif.svm(6)","0.9824","cost:0166033608973076,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3898494","mlr.classif.svm(6)","0.9824","cost:4881120923333,gamma:00267718485889809,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3901742","mlr.classif.svm(6)","0.9824","cost:0149499614252266,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3902009","mlr.classif.svm(6)","0.9824","cost:0155110786327232,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3902160","mlr.classif.svm(6)","0.9824","cost:0144013134508349,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3902969","mlr.classif.svm(6)","0.9824","cost:0161160033912675,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3902973","mlr.classif.svm(6)","0.9824","cost:0158916558413726,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3903316","mlr.classif.svm(6)","0.9824","cost:0151325841628974,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4067551","mlr.classif.svm(6)","0.9824","cost:0167145004810153,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4067724","mlr.classif.svm(6)","0.9824","cost:0147812932630736,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4067740","mlr.classif.svm(6)","0.9824","cost:0155954360729424,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4050250","mlr.classif.svm(6)","0.9824","cost:0152774010418555,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4052474","mlr.classif.svm(6)","0.9824","cost:0147486473105032,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4054002","mlr.classif.svm(6)","0.9824","cost:43971707913316,gamma:002324014426528,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4056361","mlr.classif.svm(6)","0.9824","cost:0150594811790126,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4057035","mlr.classif.svm(6)","0.9824","cost:0143618176969355,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4030904","mlr.classif.svm(6)","0.9824","cost:0146845540235879,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4039030","mlr.classif.svm(6)","0.9824","cost:0152127140464994,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4029082","mlr.classif.svm(6)","0.9824","cost:29645184803877,gamma:00141259645679496,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4032672","mlr.classif.svm(6)","0.9824","cost:0145916148381853,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4102491","mlr.classif.svm(6)","0.9824","cost:0157384764257161,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4103222","mlr.classif.svm(6)","0.9824","cost:0143349313950972,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4104337","mlr.classif.svm(6)","0.9824","cost:0168229356812931,kernel:linear,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
