"Run ID","Flow","predictive_accuracy","Hyperparameters"
"7423185","mlr.classif.svm(6)","1","cost:00229715901824457,gamma:28435364182596,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7423335","mlr.classif.svm(6)","1","cost:08622542066,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7423339","mlr.classif.svm(6)","1","cost:5339135858091,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7423408","mlr.classif.svm(6)","1","cost:3700844856023,gamma:44240402285446,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7423411","mlr.classif.svm(6)","1","cost:0765779932383462,gamma:97585727807909,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7423527","mlr.classif.svm(6)","1","cost:355347707274,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7423596","mlr.classif.svm(6)","1","cost:900309492781,kernel:polynomial,degree:2,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7423615","mlr.classif.svm(6)","1","cost:0217034469864,gamma:142840693935001,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7423811","mlr.classif.svm(6)","1","cost:952957001219,gamma:016200428223778,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7423812","mlr.classif.svm(6)","1","cost:7382159412139,kernel:polynomial,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7423854","mlr.classif.svm(6)","1","cost:234830226488,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7423918","mlr.classif.svm(6)","1","cost:94593462395,gamma:0297530326518185,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7423922","mlr.classif.svm(6)","1","cost:610178075541,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424077","mlr.classif.svm(6)","1","cost:850696026797,gamma:0527032574529982,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424078","mlr.classif.svm(6)","1","cost:39306025152,kernel:polynomial,degree:4,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424080","mlr.classif.svm(6)","1","cost:538801269445,gamma:0762992626824068,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424194","mlr.classif.svm(6)","1","cost:972979419236,gamma:0296560914034603,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7424277","mlr.classif.svm(6)","1","cost:108509349585,gamma:0294990875742986,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
