"Run ID","Flow","predictive_accuracy","Hyperparameters"
"6233184","mlr.classif.ranger(13)","0.78","num.trees:820,mtry:13,sample.fraction:580378047819249,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6234001","mlr.classif.ranger(13)","0.78","num.trees:1558,mtry:11,sample.fraction:557478302367963,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8479515","mlr.classif.ranger(13)","0.78","num.trees:1148,mtry:15,min.node.size:14,sample.fraction:655852691666223,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8480470","mlr.classif.ranger(13)","0.78","num.trees:173,mtry:12,min.node.size:2,replace:FALSE,sample.fraction:496274875244126,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8279952","mlr.classif.ranger(13)","0.78","num.trees:1394,mtry:9,min.node.size:14,sample.fraction:792312260670587,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8272908","mlr.classif.ranger(13)","0.78","num.trees:1706,mtry:17,min.node.size:12,sample.fraction:617540831980296,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8274191","mlr.classif.ranger(13)","0.78","num.trees:534,mtry:19,min.node.size:2,replace:FALSE,sample.fraction:270840513706207,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7430800","mlr.classif.ranger(13)","0.779","num.trees:871,mtry:13,sample.fraction:653610714245588,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7432542","mlr.classif.ranger(13)","0.779","num.trees:477,mtry:4,sample.fraction:813165248255245,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6316321","mlr.classif.ranger(13)","0.779","num.trees:1473,mtry:13,replace:FALSE,sample.fraction:581383281922899,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6316695","mlr.classif.ranger(13)","0.779","num.trees:336,mtry:14,sample.fraction:704940475686453,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"6316954","mlr.classif.ranger(13)","0.779","num.trees:1446,mtry:13,sample.fraction:693975165602751,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2321817","mlr.classif.ranger(9)","0.779","num.trees:220,mtry:16,sample.fraction:82543174654711,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
